user_id,song_id,rank
8caf9a87e266a22298bd977a63489d008af241c5,SOXWYZP12AF72A42A6,8
8caf9a87e266a22298bd977a63489d008af241c5,SOPQLBY12A6310E992,9
8caf9a87e266a22298bd977a63489d008af241c5,SOOWPBJ12A8C137FB4,10
2475b003df9c084c1488b2e63666e8cc87112180,SONJDDJ12AB017CD0C,1
2475b003df9c084c1488b2e63666e8cc87112180,SOSKRGE12A6D4FD156,2
2475b003df9c084c1488b2e63666e8cc87112180,SONEQDB12A67AD819F,3
2475b003df9c084c1488b2e63666e8cc87112180,SOPOFBW12AB0187196,4
2475b003df9c084c1488b2e63666e8cc87112180,SOPZSEZ12A6D4F74AE,5
2475b003df9c084c1488b2e63666e8cc87112180,SOUGJSM12A8C1353F8,6
2475b003df9c084c1488b2e63666e8cc87112180,SOZPQES12A6D4F8E57,7
2475b003df9c084c1488b2e63666e8cc87112180,SOJUBSU12AF729FEC1,8
2475b003df9c084c1488b2e63666e8cc87112180,SOLJWIQ12A6D4FA875,9
2475b003df9c084c1488b2e63666e8cc87112180,SODSLCO12A6701BF72,10
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,SOCVTLJ12A6310F0FD,1
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,SOEWTBE12A58A7E7C2,2
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,SOCLQES12A58A7BB1D,3
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,SOICNON12A8C140437,4
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,SOOWPBJ12A8C137FB4,5
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,SOZBZFF12A6310F12D,6
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,SOUKJBT12A6701C4D6,7
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,SODNDDS12AB017F3D1,8
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,SOOIFGE12A8C13120E,9
ed3664f9cd689031fe4d0ed6c66503bdc3ad7cb6,SONKAUE12A8C143EF2,10
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOCVTLJ12A6310F0FD,1
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOXWYZP12AF72A42A6,2
56b0a86f8093f90d1c9ab1762467c44808ceb672,SONNSYV12A8C146BEC,3
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOLRBSH12AB018AE7B,4
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOUJVIT12A8C1451C1,5
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOPXKYD12A6D4FA876,6
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOOPJAT12A6D4F9537,7
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOSCIZP12AB0181D2F,8
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOPWZGK12A67020744,9
56b0a86f8093f90d1c9ab1762467c44808ceb672,SOLKPHR12AB0182E63,10
881f2e87fe2a45ae27d6e235c156c762ac3cb82a,SOEWTBE12A58A7E7C2,1
881f2e87fe2a45ae27d6e235c156c762ac3cb82a,SOCLQES12A58A7BB1D,2
881f2e87fe2a45ae27d6e235c156c762ac3cb82a,SOICNON12A8C140437,3
881f2e87fe2a45ae27d6e235c156c762ac3cb82a,SOZBZFF12A6310F12D,4
881f2e87fe2a45ae27d6e235c156c762ac3cb82a,SOUKJBT12A6701C4D6,5
881f2e87fe2a45ae27d6e235c156c762ac3cb82a,SOMRYYN12A6310F0F3,6
881f2e87fe2a45ae27d6e235c156c762ac3cb82a,SOCVTLJ12A6310F0FD,7
881f2e87fe2a45ae27d6e235c156c762ac3cb82a,SOPXKYD12A6D4FA876,8
881f2e87fe2a45ae27d6e235c156c762ac3cb82a,SONJDDJ12AB017CD0C,9
881f2e87fe2a45ae27d6e235c156c762ac3cb82a,SOXYNAJ12AB017CCDB,10
3bd42c39df324c33509a40ca917343553ef38da9,SOMRYYN12A6310F0F3,1
3bd42c39df324c33509a40ca917343553ef38da9,SODNDDS12AB017F3D1,2
3bd42c39df324c33509a40ca917343553ef38da9,SOOIFGE12A8C13120E,3
3bd42c39df324c33509a40ca917343553ef38da9,SONKAUE12A8C143EF2,4
3bd42c39df324c33509a40ca917343553ef38da9,SORVTHZ12A8AE4540B,5
3bd42c39df324c33509a40ca917343553ef38da9,SOCVTLJ12A6310F0FD,6
3bd42c39df324c33509a40ca917343553ef38da9,SOLKPHR12AB0182E63,7
3bd42c39df324c33509a40ca917343553ef38da9,SOQNJTL12AB017F7F3,8
3bd42c39df324c33509a40ca917343553ef38da9,SOEHTZE12A6310F0F2,9
3bd42c39df324c33509a40ca917343553ef38da9,SOWBRHU12A58A7E95D,10
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,SOMRYYN12A6310F0F3,1
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,SOEZHYC12AB01850B7,2
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,SOBAUXH12A67ADD86C,3
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,SOEYNNC12AF72A2E89,4
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,SOZHPEI12A8C138502,5
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,SOENVSH12A58A762FE,6
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,SOCVTLJ12A6310F0FD,7
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,SOLKPHR12AB0182E63,8
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,SOQNJTL12AB017F7F3,9
399793ee5842e6f5b0b7f04fa5ec402454e2fe34,SOEHTZE12A6310F0F2,10
9bb911319fbc04f01755814cb5edb21df3d1a336,SONEQDB12A67AD819F,1
9bb911319fbc04f01755814cb5edb21df3d1a336,SOUGJSM12A8C1353F8,2
9bb911319fbc04f01755814cb5edb21df3d1a336,SOPOFBW12AB0187196,3
9bb911319fbc04f01755814cb5edb21df3d1a336,SOGEVAT12A67020DD0,4
9bb911319fbc04f01755814cb5edb21df3d1a336,SOPQLBY12A6310E992,5
9bb911319fbc04f01755814cb5edb21df3d1a336,SOZPQES12A6D4F8E57,6
9bb911319fbc04f01755814cb5edb21df3d1a336,SOZCZTN12AF729E7EC,7
9bb911319fbc04f01755814cb5edb21df3d1a336,SOVHBUI12AB0184DEB,8
9bb911319fbc04f01755814cb5edb21df3d1a336,SOSKRGE12A6D4FD156,9
9bb911319fbc04f01755814cb5edb21df3d1a336,SOFVJHZ12A8C134EA1,10
ee03697dfdf668a9cd19a44a6f257b9d6a1dc60a,SOSAXUZ12AAF3B2031,1
ee03697dfdf668a9cd19a44a6f257b9d6a1dc60a,SOFRCGW12A81C21EA6,2
ee03697dfdf668a9cd19a44a6f257b9d6a1dc60a,SOOHCUB12A58A7AD2C,3
ee03697dfdf668a9cd19a44a6f257b9d6a1dc60a,SOGOZLT12A6D4FB302,4
ee03697dfdf668a9cd19a44a6f257b9d6a1dc60a,SOGIJYM12A6D4FCD3D,5
ee03697dfdf668a9cd19a44a6f257b9d6a1dc60a,SODHKOL12A8C141128,6
ee03697dfdf668a9cd19a44a6f257b9d6a1dc60a,SOLYPIH12AB018814F,7
ee03697dfdf668a9cd19a44a6f257b9d6a1dc60a,SOVRXWW12A6D4F74D3,8
ee03697dfdf668a9cd19a44a6f257b9d6a1dc60a,SOPKPSQ12A58A7A5E4,9
ee03697dfdf668a9cd19a44a6f257b9d6a1dc60a,SOBADEB12AB018275F,10
0152fcbd02b172a874c75a57a913f0f0109ba272,SOFRCGW12A81C21EA6,1
0152fcbd02b172a874c75a57a913f0f0109ba272,SOBADEB12AB018275F,2
0152fcbd02b172a874c75a57a913f0f0109ba272,SOIMCDE12A6D4F8383,3
0152fcbd02b172a874c75a57a913f0f0109ba272,SODMASJ12AF729E6FA,4
0152fcbd02b172a874c75a57a913f0f0109ba272,SOPVQLJ12A67AE2281,5
0152fcbd02b172a874c75a57a913f0f0109ba272,SOVOOSP12A6310F1AC,6
0152fcbd02b172a874c75a57a913f0f0109ba272,SOBIXFH12A6D4F7823,7
0152fcbd02b172a874c75a57a913f0f0109ba272,SOYVNUP12A8C13C8B3,8
0152fcbd02b172a874c75a57a913f0f0109ba272,SOODTBU12AB0186A1F,9
0152fcbd02b172a874c75a57a913f0f0109ba272,SOIRSXI12AAF3B54C1,10
80aa05e1251892949df7c7b1f61b6ce8ffa27aec,SOCVTLJ12A6310F0FD,1
80aa05e1251892949df7c7b1f61b6ce8ffa27aec,SOFPXJZ12A6D4F6444,2
80aa05e1251892949df7c7b1f61b6ce8ffa27aec,SOFUVPZ12A6D4FCEA3,3
80aa05e1251892949df7c7b1f61b6ce8ffa27aec,SOAGKBO12AB0186943,4
80aa05e1251892949df7c7b1f61b6ce8ffa27aec,SOBHXWK12A6D4FD10E,5
80aa05e1251892949df7c7b1f61b6ce8ffa27aec,SOCHTHF12AB017E206,6
80aa05e1251892949df7c7b1f61b6ce8ffa27aec,SOEKSGJ12A67AE227E,7
80aa05e1251892949df7c7b1f61b6ce8ffa27aec,SOPXKYD12A6D4FA876,8
80aa05e1251892949df7c7b1f61b6ce8ffa27aec,SONOYIB12A81C1F88C,9
80aa05e1251892949df7c7b1f61b6ce8ffa27aec,SOEWYLX12A6D4F8E5F,10
7e2b716907a9a295d92c2f35d7e260aeee2b32cf,SOFRCGW12A81C21EA6,1
7e2b716907a9a295d92c2f35d7e260aeee2b32cf,SONOMEC12A8C14541F,2
7e2b716907a9a295d92c2f35d7e260aeee2b32cf,SOOFYTN12A6D4F9B35,3
7e2b716907a9a295d92c2f35d7e260aeee2b32cf,SOBADEB12AB018275F,4
7e2b716907a9a295d92c2f35d7e260aeee2b32cf,SOTDDHI12A8C1411D9,5
7e2b716907a9a295d92c2f35d7e260aeee2b32cf,SOAEMTM12AB0182F6B,6
7e2b716907a9a295d92c2f35d7e260aeee2b32cf,SOPVQLJ12A67AE2281,7
7e2b716907a9a295d92c2f35d7e260aeee2b32cf,SOURDNG12A6701FE1C,8
7e2b716907a9a295d92c2f35d7e260aeee2b32cf,SOBUQUI12A58A7D307,9
7e2b716907a9a295d92c2f35d7e260aeee2b32cf,SOASTSF12A8C1420B5,10
884209a41deb55df792f074bccf8af1c1c31768b,SORKVID12A6D4FC6D2,1
884209a41deb55df792f074bccf8af1c1c31768b,SOPOFBW12AB0187196,2
884209a41deb55df792f074bccf8af1c1c31768b,SOBKRVG12A8C133269,3
884209a41deb55df792f074bccf8af1c1c31768b,SOOZFCC12A58A7D783,4
884209a41deb55df792f074bccf8af1c1c31768b,SOPXKYD12A6D4FA876,5
884209a41deb55df792f074bccf8af1c1c31768b,SOLOZRE12A8C133256,6
884209a41deb55df792f074bccf8af1c1c31768b,SOZPQES12A6D4F8E57,7
884209a41deb55df792f074bccf8af1c1c31768b,SOYYYFE12A81C2395E,8
884209a41deb55df792f074bccf8af1c1c31768b,SOEYDSK12A6D4FC6CE,9
884209a41deb55df792f074bccf8af1c1c31768b,SOVIFRY12AB017B114,10
f5e8cc6983d563ff255988b9ea0c53e67941f71e,SOEFFQG12A8C14094F,1
f5e8cc6983d563ff255988b9ea0c53e67941f71e,SOJCLYS12A6D4FB9F9,2
f5e8cc6983d563ff255988b9ea0c53e67941f71e,SOUELOC12AB0182DD1,3
f5e8cc6983d563ff255988b9ea0c53e67941f71e,SOCXBTX12A8C132F5A,4
f5e8cc6983d563ff255988b9ea0c53e67941f71e,SOXPZKE12A6D4F93C9,5
f5e8cc6983d563ff255988b9ea0c53e67941f71e,SOHMLNS12A58A7DA68,6
f5e8cc6983d563ff255988b9ea0c53e67941f71e,SOFMTKF12AB01879CB,7
f5e8cc6983d563ff255988b9ea0c53e67941f71e,SOFHFDD12AC46880BF,8
f5e8cc6983d563ff255988b9ea0c53e67941f71e,SOXFPND12AB017C9D1,9
f5e8cc6983d563ff255988b9ea0c53e67941f71e,SOGETYZ12A81C233DD,10
90dbbbb47979f46ccdbc413d6b6e31cdb55aa58f,SOFJQCS12AF729D04F,1
90dbbbb47979f46ccdbc413d6b6e31cdb55aa58f,SOSXOGU12A8AE458DA,2
90dbbbb47979f46ccdbc413d6b6e31cdb55aa58f,SOTQISS12AF72AB4A5,3
90dbbbb47979f46ccdbc413d6b6e31cdb55aa58f,SOCZPZN12A8AE458BB,4
90dbbbb47979f46ccdbc413d6b6e31cdb55aa58f,SOVQBOX12A6D4FAB21,5
90dbbbb47979f46ccdbc413d6b6e31cdb55aa58f,SOEKSGJ12A67AE227E,6
90dbbbb47979f46ccdbc413d6b6e31cdb55aa58f,SOPVQLJ12A67AE2281,7
90dbbbb47979f46ccdbc413d6b6e31cdb55aa58f,SOJDNEA12AF72A677D,8
90dbbbb47979f46ccdbc413d6b6e31cdb55aa58f,SOPXKYD12A6D4FA876,9
90dbbbb47979f46ccdbc413d6b6e31cdb55aa58f,SODGVGW12AC9075A8D,10
951945330eb5df161ac4f97729647514001cd102,SOUVDUA12A8C136305,1
951945330eb5df161ac4f97729647514001cd102,SOAVFMF12A6D4F92E6,2
951945330eb5df161ac4f97729647514001cd102,SOAHEEC12A6BD4DAA4,3
951945330eb5df161ac4f97729647514001cd102,SOSCPOI12A8C139F02,4
951945330eb5df161ac4f97729647514001cd102,SOGEVAT12A67020DD0,5
951945330eb5df161ac4f97729647514001cd102,SOZPQES12A6D4F8E57,6
951945330eb5df161ac4f97729647514001cd102,SOIJLDG12A8C135B96,7
951945330eb5df161ac4f97729647514001cd102,SORNIJC12A8C1384CD,8
951945330eb5df161ac4f97729647514001cd102,SOQPCVN12AF729FB85,9
951945330eb5df161ac4f97729647514001cd102,SOHWRBA12AC468B516,10
bd64f193f0f53f09d44ff48fd52830ff2fded392,SOSQJWM12A6D4F79E0,1
bd64f193f0f53f09d44ff48fd52830ff2fded392,SODZXQS12A6D4F6C0E,2
bd64f193f0f53f09d44ff48fd52830ff2fded392,SOEKSGJ12A67AE227E,3
bd64f193f0f53f09d44ff48fd52830ff2fded392,SOOQSLB12A81C200EF,4
bd64f193f0f53f09d44ff48fd52830ff2fded392,SODDKUO12A8C13233E,5
bd64f193f0f53f09d44ff48fd52830ff2fded392,SOTIEEP12A6701C779,6
bd64f193f0f53f09d44ff48fd52830ff2fded392,SOBONKR12A58A7A7E0,7
bd64f193f0f53f09d44ff48fd52830ff2fded392,SONGLDE12A8C130A59,8
bd64f193f0f53f09d44ff48fd52830ff2fded392,SOSJTOL12A6D4FB4CD,9
bd64f193f0f53f09d44ff48fd52830ff2fded392,SOVAEBJ12A58A7A364,10
403b3b867fc71dfdcc12652f30e88bdc7ccd9aa4,SOJARVY12AF72ACF03,1
403b3b867fc71dfdcc12652f30e88bdc7ccd9aa4,SOLJSEJ12A8C132F61,2
403b3b867fc71dfdcc12652f30e88bdc7ccd9aa4,SOWMELX12A8C13277A,3
403b3b867fc71dfdcc12652f30e88bdc7ccd9aa4,SOLMBDY12A8C1387D1,4
403b3b867fc71dfdcc12652f30e88bdc7ccd9aa4,SODUSHV12AB018040D,5
403b3b867fc71dfdcc12652f30e88bdc7ccd9aa4,SOVMGXI12AF72A80B0,6
403b3b867fc71dfdcc12652f30e88bdc7ccd9aa4,SOLUABP12AF72A2CD2,7
403b3b867fc71dfdcc12652f30e88bdc7ccd9aa4,SOFGKEH12A67020E3A,8
403b3b867fc71dfdcc12652f30e88bdc7ccd9aa4,SOKIBXY12A58A7C340,9
403b3b867fc71dfdcc12652f30e88bdc7ccd9aa4,SOZGAOD12A8C13BAF2,10
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOVQBOX12A6D4FAB21,1
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOBWLMV12AF72A7B1E,2
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOTGLTA12AB017F134,3
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOSAZUZ12A6D4FC3DF,4
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOSVMFI12A8C132E4A,5
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOZPQES12A6D4F8E57,6
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOJHOKO12A6D4F5C7B,7
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOJUBSU12AF729FEC1,8
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOLJWIQ12A6D4FA875,9
e21477efb83bd323205ce6f5bd662f3df9d477e5,SOSKRGE12A6D4FD156,10
17aa9f6dbdf753831da8f38c71b66b64373de613,SOPQLBY12A6310E992,1
17aa9f6dbdf753831da8f38c71b66b64373de613,SOYOIMF12A8C135BF4,2
17aa9f6dbdf753831da8f38c71b66b64373de613,SOVOOSP12A6310F1AC,3
17aa9f6dbdf753831da8f38c71b66b64373de613,SOXLSSJ12A81C217B2,4
17aa9f6dbdf753831da8f38c71b66b64373de613,SODXRTY12AB0180F3B,5
17aa9f6dbdf753831da8f38c71b66b64373de613,SOLYVPG12AB0185318,6
17aa9f6dbdf753831da8f38c71b66b64373de613,SOXTTHY12A8C137072,7
17aa9f6dbdf753831da8f38c71b66b64373de613,SONEQDB12A67AD819F,8
17aa9f6dbdf753831da8f38c71b66b64373de613,SOOYTMS12A8C1380DA,9
17aa9f6dbdf753831da8f38c71b66b64373de613,SOPOFBW12AB0187196,10
95942345306393998eb3a051ae5fa3c4d5afbaa4,SOPQLBY12A6310E992,1
95942345306393998eb3a051ae5fa3c4d5afbaa4,SOUTLRM12A6D4F5DED,2
95942345306393998eb3a051ae5fa3c4d5afbaa4,SONEQDB12A67AD819F,3
95942345306393998eb3a051ae5fa3c4d5afbaa4,SOUGJSM12A8C1353F8,4
95942345306393998eb3a051ae5fa3c4d5afbaa4,SOVRMZU12AB017FE90,5
95942345306393998eb3a051ae5fa3c4d5afbaa4,SOQCIXL12A6D4F87E0,6
95942345306393998eb3a051ae5fa3c4d5afbaa4,SOZPQES12A6D4F8E57,7
95942345306393998eb3a051ae5fa3c4d5afbaa4,SOWPCTZ12A6310D890,8
95942345306393998eb3a051ae5fa3c4d5afbaa4,SOGEVAT12A67020DD0,9
95942345306393998eb3a051ae5fa3c4d5afbaa4,SONDCOR12A8C13BA16,10
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOPOFBW12AB0187196,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOSAZUZ12A6D4FC3DF,2
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOMMKEW12A58A80F00,3
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOCXCTS12AC468A380,4
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOKEEKD12AB0188B39,5
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOUGOHW12AB018AEA3,6
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOLOZRE12A8C133256,7
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOGYIQL12A8C1329FC,8
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOWOVKQ12A8C132A05,9
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOZZIOH12A67ADE300,10
baf47ed8da24d607e50d8684cde78b923538640f,SOUNSQC12AC9071827,1
baf47ed8da24d607e50d8684cde78b923538640f,SOLTAEJ12A8C13F793,2
baf47ed8da24d607e50d8684cde78b923538640f,SOSXLTC12AF72A7F54,3
baf47ed8da24d607e50d8684cde78b923538640f,SOPQLBY12A6310E992,4
baf47ed8da24d607e50d8684cde78b923538640f,SOZCZTN12AF729E7EC,5
baf47ed8da24d607e50d8684cde78b923538640f,SONEQDB12A67AD819F,6
baf47ed8da24d607e50d8684cde78b923538640f,SONDCOR12A8C13BA16,7
baf47ed8da24d607e50d8684cde78b923538640f,SOUTLRM12A6D4F5DED,8
baf47ed8da24d607e50d8684cde78b923538640f,SOUGJSM12A8C1353F8,9
baf47ed8da24d607e50d8684cde78b923538640f,SODSLCO12A6701BF72,10
ffadf9297a99945c0513cd87939d91d8b602936b,SOCLMAD12AB017FC09,1
ffadf9297a99945c0513cd87939d91d8b602936b,SOUEFNG12A6D4F8640,2
ffadf9297a99945c0513cd87939d91d8b602936b,SOHTQAS12A6701C7BA,3
ffadf9297a99945c0513cd87939d91d8b602936b,SONHCRA12A8C13ED45,4
ffadf9297a99945c0513cd87939d91d8b602936b,SOGPBAW12A6D4F9F22,5
ffadf9297a99945c0513cd87939d91d8b602936b,SONYKOW12AB01849C9,6
ffadf9297a99945c0513cd87939d91d8b602936b,SOAMIQK12A6701D94F,7
ffadf9297a99945c0513cd87939d91d8b602936b,SOFGKEH12A67020E3A,8
ffadf9297a99945c0513cd87939d91d8b602936b,SOUXEOI12A6D4FB18E,9
ffadf9297a99945c0513cd87939d91d8b602936b,SONEWAX12AB018DD3F,10
344af62cf08ea5c4ea1eb554366d221c1431f4d3,SODGVGW12AC9075A8D,1
344af62cf08ea5c4ea1eb554366d221c1431f4d3,SOTWNDJ12A8C143984,2
344af62cf08ea5c4ea1eb554366d221c1431f4d3,SOBONKR12A58A7A7E0,3
344af62cf08ea5c4ea1eb554366d221c1431f4d3,SOUNPPP12A8C14646F,4
344af62cf08ea5c4ea1eb554366d221c1431f4d3,SOWYFFH12AAF3B4C65,5
344af62cf08ea5c4ea1eb554366d221c1431f4d3,SOHFJAQ12AB017E4AF,6
344af62cf08ea5c4ea1eb554366d221c1431f4d3,SOOJIVY12A8C13746F,7
344af62cf08ea5c4ea1eb554366d221c1431f4d3,SOPWZGK12A67020744,8
344af62cf08ea5c4ea1eb554366d221c1431f4d3,SOLJYEI12A8C13F7B3,9
344af62cf08ea5c4ea1eb554366d221c1431f4d3,SOKGSVI12AB01877C9,10
12a4a991c8b53cd6906995caed8b1f2bd3b6436a,SOEHHNH12AB017F715,1
12a4a991c8b53cd6906995caed8b1f2bd3b6436a,SOSCIZP12AB0181D2F,2
12a4a991c8b53cd6906995caed8b1f2bd3b6436a,SONYKOW12AB01849C9,3
12a4a991c8b53cd6906995caed8b1f2bd3b6436a,SOFEBPV12AF72AC40E,4
12a4a991c8b53cd6906995caed8b1f2bd3b6436a,SOTETEH12AB017E7DF,5
12a4a991c8b53cd6906995caed8b1f2bd3b6436a,SOJARVY12AF72ACF03,6
12a4a991c8b53cd6906995caed8b1f2bd3b6436a,SOTVDHX12AF72AA011,7
12a4a991c8b53cd6906995caed8b1f2bd3b6436a,SOYLYFL12A8AE45FA4,8
12a4a991c8b53cd6906995caed8b1f2bd3b6436a,SOBADEB12AB018275F,9
12a4a991c8b53cd6906995caed8b1f2bd3b6436a,SOBIXFH12A6D4F7823,10
c2d86e9cbf756ce05ea3c163e24de394585b7c53,SOPOFBW12AB0187196,1
c2d86e9cbf756ce05ea3c163e24de394585b7c53,SONEQDB12A67AD819F,2
c2d86e9cbf756ce05ea3c163e24de394585b7c53,SOPQLBY12A6310E992,3
c2d86e9cbf756ce05ea3c163e24de394585b7c53,SOVFEHL12B0B807366,4
c2d86e9cbf756ce05ea3c163e24de394585b7c53,SOUGJSM12A8C1353F8,5
c2d86e9cbf756ce05ea3c163e24de394585b7c53,SOSAZUZ12A6D4FC3DF,6
c2d86e9cbf756ce05ea3c163e24de394585b7c53,SOGEVAT12A67020DD0,7
c2d86e9cbf756ce05ea3c163e24de394585b7c53,SOUTLRM12A6D4F5DED,8
c2d86e9cbf756ce05ea3c163e24de394585b7c53,SOJFZEE12A6701D301,9
c2d86e9cbf756ce05ea3c163e24de394585b7c53,SOZPQES12A6D4F8E57,10
8dcb524ff75e0ad0f0a80aaccadf7bbaa3b89a41,SOAFTRR12AF72A8D4D,1
8dcb524ff75e0ad0f0a80aaccadf7bbaa3b89a41,SOPOFBW12AB0187196,2
8dcb524ff75e0ad0f0a80aaccadf7bbaa3b89a41,SOLGWFD12B0B807B28,3
8dcb524ff75e0ad0f0a80aaccadf7bbaa3b89a41,SOZZIOH12A67ADE300,4
8dcb524ff75e0ad0f0a80aaccadf7bbaa3b89a41,SOPQLBY12A6310E992,5
8dcb524ff75e0ad0f0a80aaccadf7bbaa3b89a41,SOJUBSU12AF729FEC1,6
8dcb524ff75e0ad0f0a80aaccadf7bbaa3b89a41,SOLJWIQ12A6D4FA875,7
8dcb524ff75e0ad0f0a80aaccadf7bbaa3b89a41,SOZPQES12A6D4F8E57,8
8dcb524ff75e0ad0f0a80aaccadf7bbaa3b89a41,SONEQDB12A67AD819F,9
8dcb524ff75e0ad0f0a80aaccadf7bbaa3b89a41,SODOWQF12A81C2371B,10
12497e138741a0b94bb36a14bef32c9d0ee20fec,SOPVQLJ12A67AE2281,1
12497e138741a0b94bb36a14bef32c9d0ee20fec,SOFRCGW12A81C21EA6,2
12497e138741a0b94bb36a14bef32c9d0ee20fec,SOAFTRR12AF72A8D4D,3
12497e138741a0b94bb36a14bef32c9d0ee20fec,SONIQRE12AF72A2B02,4
12497e138741a0b94bb36a14bef32c9d0ee20fec,SOAVFMF12A6D4F92E6,5
12497e138741a0b94bb36a14bef32c9d0ee20fec,SOUVDUA12A8C136305,6
12497e138741a0b94bb36a14bef32c9d0ee20fec,SOAHEEC12A6BD4DAA4,7
12497e138741a0b94bb36a14bef32c9d0ee20fec,SOPQLBY12A6310E992,8
12497e138741a0b94bb36a14bef32c9d0ee20fec,SOGHGWJ12A8C1451BA,9
12497e138741a0b94bb36a14bef32c9d0ee20fec,SOOIMRP12AB018609D,10
eda12b54342243175dba3db83f66eade127d2b4e,SONOYIB12A81C1F88C,1
eda12b54342243175dba3db83f66eade127d2b4e,SOTWNDJ12A8C143984,2
eda12b54342243175dba3db83f66eade127d2b4e,SOYGHOJ12A6701FFBA,3
eda12b54342243175dba3db83f66eade127d2b4e,SOALJAA12A6702085C,4
eda12b54342243175dba3db83f66eade127d2b4e,SOVAEBJ12A58A7A364,5
eda12b54342243175dba3db83f66eade127d2b4e,SOZNBQP12A6310D8AA,6
eda12b54342243175dba3db83f66eade127d2b4e,SOBZZDU12A6310D8A3,7
eda12b54342243175dba3db83f66eade127d2b4e,SOWCKVR12A8C142411,8
eda12b54342243175dba3db83f66eade127d2b4e,SOSIZSI12A8AE46305,9
eda12b54342243175dba3db83f66eade127d2b4e,SOUDLVN12AAFF43658,10
ff4322e94814d3c7895d07e6f94139b092862611,SOTSIQG12A6D4F46DF,1
ff4322e94814d3c7895d07e6f94139b092862611,SOUMKZX12A6D4F46CA,2
ff4322e94814d3c7895d07e6f94139b092862611,SOCXOIG12A81C20BE9,3
ff4322e94814d3c7895d07e6f94139b092862611,SONOFES12A8C13B998,4
ff4322e94814d3c7895d07e6f94139b092862611,SOHLLRP12A6701F2F4,5
ff4322e94814d3c7895d07e6f94139b092862611,SOKBQHQ12A8C13F146,6
ff4322e94814d3c7895d07e6f94139b092862611,SOBRJME12A8C13F12F,7
ff4322e94814d3c7895d07e6f94139b092862611,SOSYPLV12A8C13F13E,8
ff4322e94814d3c7895d07e6f94139b092862611,SOFPDYE12A8C13980E,9
ff4322e94814d3c7895d07e6f94139b092862611,SOORPXN12A58A7771C,10
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOOBVAA12A58A7B6EB,1
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOKFKMY12A6D4FA872,2
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOKFORX12AB0189587,3
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOTSNLH12A6701FE15,4
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOWGJWK12AB017FBC6,5
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOCZPAT12A67ADE983,6
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOIBLPH12A58A77AC1,7
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOJQULL12A6D4F88A8,8
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOEOPVY12A58A7E966,9
